"","X","id","DateTime","lat","lon","species","device","breed","dist","stop","label"
"1151",1253,179075,2019-05-05 01:57:00,49.372,-105.405,"HUGO","5g","nb",1043769.35440053,0,0
"1152",1254,179075,2019-05-06 03:08:22,54.089,-118.503,"HUGO","5g","nb",1212904.5845228,0,0
"1153",1255,179075,2019-05-07 03:59:54,58.467,-136.518,"HUGO","5g","nb",483128.63854906,0,0
"1154",1256,179075,2019-05-08 07:02:34,60.293,-144.235,"HUGO","5g","nb",775706.655374305,0,0
"1155",1257,179075,2019-05-10 14:28:27,60.098,-158.24,"HUGO","5g","nb",170409.174318883,0,0
"1156",1258,179075,2019-05-11 17:27:57,60.966,-160.796,"HUGO","5g","nb",21285.1450592413,1,11
"1157",1259,179075,2019-05-12 21:08:56,60.99,-160.406,"HUGO","5g","nb",57378.0974933952,0,0
"1158",1260,179075,2019-05-13 23:53:32,61.027,-161.464,"HUGO","5g","nb",20789.1126914627,1,0
"1159",1261,179075,2019-05-15 01:09:04,61.185,-161.259,"HUGO","5g","br",10518.6897877038,1,0
"1160",1262,179075,2019-05-16 05:34:29,61.156,-161.073,"HUGO","5g","br",3614.17249855478,1,444
"1161",1263,179075,2019-05-17 08:00:07,61.158,-161.006,"HUGO","5g","br",7284.75061155866,1,444
"1162",1264,179075,2019-05-18 09:19:45,61.149,-161.14,"HUGO","5g","br",1713.47525721477,1,444
"1163",1265,179075,2019-05-19 13:21:49,61.134,-161.147,"HUGO","5g","br",3985.007863762,1,444
"1164",1266,179075,2019-05-20 15:54:35,61.124,-161.076,"HUGO","5g","br",9784.3834440189,1,444
"1165",1267,179075,2019-05-21 21:19:23,61.197,-160.975,"HUGO","5g","br",11209.4585764146,1,444
"1166",1268,179075,2019-05-22 21:11:36,61.135,-161.139,"HUGO","5g","br",2554.10314403228,1,444
"1167",1269,179075,2019-05-23 20:58:38,61.138,-161.092,"HUGO","5g","br",3693.83290914391,1,444
"1168",1270,179075,2019-05-25 02:50:00,61.147,-161.026,"HUGO","5g","br",5748.42376767265,1,444
"1169",1271,179075,2019-05-26 02:39:22,61.141,-161.132,"HUGO","5g","br",2160.63272427909,1,444
"1170",1272,179075,2019-05-27 02:27:43,61.122,-161.14,"HUGO","5g","br",19244.6131576859,1,444
"1171",1273,179075,2019-05-28 02:16:35,61.198,-160.819,"HUGO","5g","nb",19600.4721825105,1,444
"1172",1274,179075,2019-05-29 02:05:25,61.135,-161.159,"HUGO","5g","br",2991.0876392141,1,444
"1173",1275,179075,2019-05-30 03:32:26,61.143,-161.106,"HUGO","5g","br",495.062899961816,1,444
"1174",1276,179075,2019-05-31 03:20:54,61.147,-161.11,"HUGO","5g","br",658.521365917717,1,444
"1175",1277,179075,2019-06-01 03:09:04,61.143,-161.101,"HUGO","5g","br",6380.50764223942,1,444
"1176",1278,179075,2019-06-02 02:57:05,61.152,-161.218,"HUGO","5g","br",45353.6640121926,1,444
"1177",1279,179075,2019-06-03 02:47:02,61.259,-160.404,"HUGO","5g","nb",36767.9137453407,1,444
"1178",1280,179075,2019-06-04 02:35:45,61.152,-161.051,"HUGO","5g","br",22404.4031900334,1,444
"1179",1281,179075,2019-06-05 02:22:58,61.249,-160.686,"HUGO","5g","nb",22762.973111098,1,444
"1180",1282,179075,2019-06-06 03:33:52,61.165,-161.072,"HUGO","5g","br",3637.60905604993,1,444
"1181",1283,179075,2019-06-07 03:40:51,61.192,-161.11,"HUGO","5g","br",4426.99379998439,1,444
"1182",1284,179075,2019-06-08 03:29:11,61.154,-161.086,"HUGO","5g","br",2946.3011442471,1,444
"1183",1285,179075,2019-06-09 03:17:39,61.177,-161.113,"HUGO","5g","br",5778.89513932563,1,444
"1184",1286,179075,2019-06-10 03:05:15,61.134,-161.053,"HUGO","5g","br",3127.04048341601,1,444
"1185",1287,179075,2019-06-11 02:53:04,61.133,-161.111,"HUGO","5g","br",9600.10802025413,1,444
"1186",1288,179075,2019-06-12 02:42:34,61.171,-160.951,"HUGO","5g","br",3526.56682220461,1,444
"1187",1289,179075,2019-06-13 02:31:03,61.167,-160.886,"HUGO","5g","br",10205.1354251958,1,444
"1188",1290,179075,2019-06-14 02:18:19,61.152,-161.073,"HUGO","5g","br",1709.96867657783,1,444
"1189",1291,179075,2019-06-15 02:07:38,61.138,-161.06,"HUGO","5g","br",32323.9594478286,1,444
"1190",1292,179075,2019-06-16 01:54:37,60.878,-161.325,"HUGO","5g","nb",32832.312330414,1,444
"1191",1293,179075,2019-06-17 03:23:55,61.124,-160.991,"HUGO","5g","br",9113.62998465078,1,444
"1192",1294,179075,2019-06-18 03:13:07,61.082,-161.136,"HUGO","5g","br",29719.3516321177,1,444
"1193",1295,179075,2019-06-19 03:00:54,61.14,-161.674,"HUGO","5g","nb",30384.8300772735,1,444
"1194",1296,179075,2019-06-20 02:49:31,61.145,-161.11,"HUGO","5g","br",8558.43678057252,1,444
"1195",1297,179075,2019-06-21 02:36:59,61.162,-160.955,"HUGO","5g","br",11158.2128550908,1,444
"1196",1298,179075,2019-06-22 02:26:25,61.131,-161.152,"HUGO","5g","br",10439.1686046282,1,444
"1197",1299,179075,2019-06-23 02:15:30,61.052,-161.256,"HUGO","5g","br",12818.4183980062,1,444
"1198",1300,179075,2019-06-24 02:03:09,61.142,-161.108,"HUGO","5g","br",683.749511558752,1,444
"1199",1301,179075,2019-06-25 01:51:48,61.14,-161.12,"HUGO","5g","br",15244.3827755689,1,444
"1200",1302,179075,2019-06-26 03:20:01,61.248,-161.294,"HUGO","5g","nb",15305.4649636899,1,444
"1201",1303,179075,2019-06-27 03:08:25,61.142,-161.113,"HUGO","5g","br",3774.79749337778,1,444
"1202",1304,179075,2019-06-28 02:58:29,61.123,-161.171,"HUGO","5g","br",18815.597612747,1,444
"1203",1305,179075,2019-06-29 02:46:18,61.101,-161.517,"HUGO","5g","nb",22153.0700702881,1,444
"1204",1306,179075,2019-06-30 05:01:05,61.14,-161.114,"HUGO","5g","br",9461.82764643635,1,444
"1205",1307,179075,2019-07-01 04:46:19,61.103,-161.272,"HUGO","5g","br",8494.57594943315,1,444
"1206",1308,179075,2019-07-02 04:23:31,61.138,-161.132,"HUGO","5g","br",5989.96249252626,1,444
"1207",1309,179075,2019-07-03 03:40:31,61.185,-161.078,"HUGO","5g","br",3341.15492073975,1,444
"1208",1310,179075,2019-07-04 03:28:46,61.158,-161.105,"HUGO","5g","br",3583.76602477788,1,444
"1209",1311,179075,2019-07-05 03:16:27,61.188,-161.081,"HUGO","5g","br",11797.5009617139,1,444
"1210",1312,179075,2019-07-06 03:04:15,61.084,-161.122,"HUGO","5g","br",24556.8347158411,1,444
"1211",1313,179075,2019-07-07 02:54:57,61.194,-160.727,"HUGO","5g","nb",30684.732977534,1,444
"1212",1314,179075,2019-07-08 02:42:08,61.112,-161.271,"HUGO","5g","br",23261.1624849143,1,444
"1213",1315,179075,2019-07-09 02:29:58,61.122,-160.84,"HUGO","5g","nb",15984.3022000946,1,444
"1214",1316,179075,2019-07-10 02:17:54,61.137,-161.135,"HUGO","5g","br",1631.87798530322,1,444
"1215",1317,179075,2019-07-11 02:05:39,61.148,-161.115,"HUGO","5g","br",2159.1921477832,1,444
"1216",1318,179075,2019-07-12 05:25:40,61.137,-161.082,"HUGO","5g","br",1405.17890796891,1,444
"1217",1319,179075,2019-07-13 05:31:15,61.136,-161.108,"HUGO","5g","br",702.455525820869,1,444
"1218",1320,179075,2019-07-14 05:39:22,61.142,-161.112,"HUGO","5g","br",6024.28772305238,1,444
"1219",1321,179075,2019-07-15 05:20:00,61.128,-161.004,"HUGO","5g","br",6685.14948171332,1,444
"1220",1322,179075,2019-07-16 05:02:16,61.145,-161.123,"HUGO","5g","br",17390.8958838494,1,444
"1221",1323,179075,2019-07-17 02:39:16,61.244,-160.873,"HUGO","5g","nb",242251.495758693,0,444
"1222",1324,179075,2019-07-17 22:22:07,59.071,-160.721,"HUGO","5g","nb",0,1,0
"1223",1325,179079,2019-03-12 23:39:11,-41.856,-73.638,"HUGO","5g","nb",2950.19810935969,1,1
"1224",1326,179079,2019-03-14 03:27:53,-41.831,-73.626,"HUGO","5g","nb",3691.324859866,1,1
"1225",1327,179079,2019-03-15 07:28:16,-41.863,-73.614,"HUGO","5g","nb",15718.5801394475,1,1
"1226",1328,179079,2019-03-16 10:33:48,-41.804,-73.786,"HUGO","5g","nb",13297.0817362383,1,1
"1227",1329,179079,2019-03-17 14:22:30,-41.805,-73.626,"HUGO","5g","nb",11038.7504700337,1,1
"1228",1330,179079,2019-03-19 20:51:07,-41.876,-73.533,"HUGO","5g","nb",13438.2175418358,1,1
"1229",1331,179079,2019-03-20 23:47:55,-41.802,-73.661,"HUGO","5g","nb",3509.43886341236,1,1
"1230",1332,179079,2019-03-22 03:31:11,-41.828,-73.637,"HUGO","5g","nb",5217.55168523334,1,1
"1231",1333,179079,2019-03-23 04:06:09,-41.789,-73.602,"HUGO","5g","nb",5135.59162255743,1,1
"1232",1334,179079,2019-03-24 10:20:13,-41.829,-73.633,"HUGO","5g","nb",7019.40099542126,1,1
"1233",1335,179079,2019-03-25 12:44:21,-41.803,-73.71,"HUGO","5g","nb",13687.6553156519,1,1
"1234",1336,179079,2019-03-28 23:52:12,-41.892,-73.596,"HUGO","5g","nb",14546.1187571051,1,1
"1235",1337,179079,2019-03-30 02:53:23,-41.837,-73.755,"HUGO","5g","nb",12372.7970905193,1,1
"1236",1338,179079,2019-03-31 03:41:19,-41.815,-73.609,"HUGO","5g","nb",8369.52185900063,1,1
"1237",1339,179079,2019-04-01 09:08:25,-41.806,-73.709,"HUGO","5g","nb",5414.41716637027,1,1
"1238",1340,179079,2019-04-02 12:40:42,-41.821,-73.647,"HUGO","5g","nb",19364.5023155796,1,1
"1239",1341,179079,2019-04-03 14:32:35,-41.793,-73.877,"HUGO","5g","nb",17497.5577764383,1,1
"1240",1342,179079,2019-04-05 22:00:32,-41.829,-73.672,"HUGO","5g","nb",7203.73691784225,1,1
"1241",1343,179079,2019-04-07 02:04:51,-41.804,-73.592,"HUGO","5g","nb",2006.80991669459,1,1
"1242",1344,179079,2019-04-08 04:15:45,-41.806,-73.616,"HUGO","5g","nb",1594.46214914104,1,1
"1243",1345,179079,2019-04-09 09:14:08,-41.808,-73.635,"HUGO","5g","nb",2041.96239836754,1,1
"1244",1346,179079,2019-04-10 12:31:20,-41.826,-73.64,"HUGO","5g","nb",115373.93223104,0,0
"1245",1347,179079,2019-04-14 22:18:30,-40.795,-73.809,"HUGO","5g","nb",1592225.1594976,0,0
"1246",1348,179079,2019-04-15 22:18:04,-27.542,-80.478,"HUGO","5g","nb",1382268.65952161,0,0
"1247",1349,179079,2019-04-16 22:00:20,-15.528,-84.113,"HUGO","5g","nb",1443750.15439982,0,0
"1248",1350,179079,2019-04-17 21:58:34,-2.957,-87.658,"HUGO","5g","nb",1319310.5621112,0,0
"1249",1351,179079,2019-04-18 23:15:44,8.868,-89.237,"HUGO","5g","nb",1026399.35623881,0,0
"1250",1352,179079,2019-04-19 23:18:46,18.12,-89.936,"HUGO","5g","nb",953862.021182085,0,0
"1251",1353,179079,2019-04-21 01:06:27,26.703,-90.719,"HUGO","5g","nb",396175.802540845,0,0
"1252",1354,179079,2019-04-22 01:07:08,30.145,-91.811,"HUGO","5g","nb",6288.21886662368,1,3
"1253",1355,179079,2019-04-25 11:41:26,30.119,-91.753,"HUGO","5g","nb",17979.267755274,1,3
"1254",1356,179079,2019-04-26 15:41:10,30.198,-91.916,"HUGO","5g","nb",18350.6035014073,1,0
"1255",1357,179079,2019-04-27 14:45:10,30.139,-91.738,"HUGO","5g","nb",898103.601100326,0,0
"1256",1358,179079,2019-04-28 21:36:53,37.747,-88.408,"HUGO","5g","nb",414776.657059019,0,0
"1257",1359,179079,2019-04-30 01:50:33,41.18,-90.31,"HUGO","5g","nb",1384257.40031623,0,0
"1258",1360,179079,2019-05-03 13:15:46,51.367,-100.706,"HUGO","5g","nb",232326.652520635,0,0
"1259",1361,179079,2019-05-04 17:53:47,51.853,-103.968,"HUGO","5g","nb",29205.7230491054,1,0
"1260",1362,179079,2019-05-05 21:58:12,51.955,-104.359,"HUGO","5g","nb",30300.5250753668,1,0
"1261",1363,179079,2019-05-07 01:05:34,51.864,-103.944,"HUGO","5g","nb",57326.4311648353,0,0
"1262",1364,179079,2019-05-08 05:20:11,52.198,-104.58,"HUGO","5g","nb",384761.833911245,0,0
"1263",1365,179079,2019-05-09 08:34:08,53.611,-109.801,"HUGO","5g","nb",722124.667901982,0,0
"1264",1366,179079,2019-05-10 08:03:18,56.92,-119.589,"HUGO","5g","nb",1529210.05614393,0,0
"1265",1367,179079,2019-05-11 06:12:47,62.544,-144.636,"HUGO","5g","nb",659704.623447927,0,0
"1266",1368,179079,2019-05-12 08:46:01,63.561,-157.508,"HUGO","5g","br",3278.50381827174,1,444
"1267",1369,179079,2019-05-13 13:56:06,63.59,-157.519,"HUGO","5g","br",6690.80344784833,1,444
"1268",1370,179079,2019-05-14 16:55:32,63.539,-157.59,"HUGO","5g","br",14070.6684087613,1,444
"1269",1371,179079,2019-05-15 21:19:57,63.635,-157.774,"HUGO","5g","br",10673.2048365393,1,444
"1270",1372,179079,2019-05-16 23:22:52,63.614,-157.564,"HUGO","5g","br",631.860475263521,1,444
"1271",1373,179079,2019-05-18 02:27:33,63.609,-157.558,"HUGO","5g","br",2966.9644178529,1,444
"1272",1374,179079,2019-05-19 06:52:29,63.592,-157.512,"HUGO","5g","br",2307.85897319874,1,444
"1273",1375,179079,2019-05-20 08:37:45,63.595,-157.558,"HUGO","5g","br",2294.31930650472,1,444
"1274",1376,179079,2019-05-21 13:55:10,63.593,-157.512,"HUGO","5g","br",1352.3151873697,1,444
"1275",1377,179079,2019-05-22 16:51:53,63.581,-157.516,"HUGO","5g","br",1708.40063058864,1,444
"1276",1378,179079,2019-05-23 20:11:24,63.595,-157.53,"HUGO","5g","br",5762.00313443845,1,444
"1277",1379,179079,2019-05-24 23:30:21,63.573,-157.635,"HUGO","5g","br",6909.99038010939,1,444
"1278",1380,179079,2019-05-26 02:40:03,63.588,-157.5,"HUGO","5g","br",895.763910301977,1,444
"1279",1381,179079,2019-05-27 06:04:01,63.582,-157.488,"HUGO","5g","br",13667.0418870832,1,444
"1280",1382,179079,2019-05-28 08:30:03,63.587,-157.763,"HUGO","5g","br",7121.50418347541,1,444
"1281",1383,179079,2019-05-29 13:06:02,63.624,-157.646,"HUGO","5g","br",11000.8581004717,1,444
"1282",1384,179079,2019-05-30 16:50:58,63.549,-157.502,"HUGO","5g","br",4138.52688845645,1,444
"1283",1385,179079,2019-05-31 19:18:24,63.578,-157.45,"HUGO","5g","br",3744.34069409159,1,444
"1284",1386,179079,2019-06-01 23:45:06,63.561,-157.515,"HUGO","5g","br",6039.45251599035,1,444
"1285",1387,179079,2019-06-03 02:48:20,63.574,-157.397,"HUGO","5g","br",5370.27762299834,1,444
"1286",1388,179079,2019-06-04 04:41:34,63.59,-157.499,"HUGO","5g","br",2580.61503238729,1,444
"1287",1389,179079,2019-06-05 08:06:52,63.577,-157.542,"HUGO","5g","br",17992.9272748831,1,444
"1288",1390,179079,2019-06-06 08:45:20,63.628,-157.886,"HUGO","5g","br",16734.7374994881,1,444
"1289",1391,179079,2019-06-07 10:13:30,63.553,-157.594,"HUGO","5g","br",12535.5147778492,1,444
"1290",1392,179079,2019-06-08 12:53:31,63.646,-157.452,"HUGO","5g","br",6765.51454734461,1,444
"1291",1393,179079,2019-06-09 15:42:16,63.6,-157.363,"HUGO","5g","br",4556.3087869773,1,444
"1292",1394,179079,2019-06-10 19:07:25,63.59,-157.452,"HUGO","5g","br",6328.69721504297,1,444
"1293",1395,179079,2019-06-11 22:03:49,63.646,-157.473,"HUGO","5g","br",3705.81828078076,1,444
"1294",1396,179079,2019-06-13 02:19:22,63.615,-157.446,"HUGO","5g","br",891.770328079211,1,444
"1295",1397,179079,2019-06-14 04:28:12,63.607,-157.446,"HUGO","5g","br",1344.28732632458,1,444
"1296",1398,179079,2019-06-15 07:39:00,63.608,-157.473,"HUGO","5g","br",1012.32455850498,1,444
"1297",1399,179079,2019-06-16 08:53:41,63.615,-157.46,"HUGO","5g","br",6841.7809615516,1,444
"1298",1400,179079,2019-06-17 13:17:07,63.639,-157.587,"HUGO","5g","br",278540.82940848,0,444
"1299",1401,179079,2019-06-18 17:17:27,61.612,-160.764,"HUGO","5g","nb",181507.418821146,0,444
"1300",1402,179079,2019-06-19 21:23:13,61.051,-163.947,"HUGO","5g","nb",10677.5038638701,1,444
"1301",1403,179079,2019-06-21 00:58:32,61.142,-164.009,"HUGO","5g","nb",3748.32468931882,1,444
"1302",1404,179079,2019-06-22 04:35:34,61.111,-164.036,"HUGO","5g","nb",6238.22293101762,1,444
"1303",1405,179079,2019-06-23 04:48:51,61.061,-164.088,"HUGO","5g","nb",4115.0913753548,1,444
"1304",1406,179079,2019-06-24 05:59:43,61.097,-164.071,"HUGO","5g","nb",6807.76469835009,1,444
"1305",1407,179079,2019-06-25 14:03:02,61.158,-164.064,"HUGO","5g","nb",6851.2854209585,1,444
"1306",1408,179079,2019-06-26 17:18:05,61.108,-164.138,"HUGO","5g","nb",3319.19990297461,1,444
"1307",1409,179079,2019-06-27 20:46:22,61.112,-164.199,"HUGO","5g","nb",1688.93367673554,1,444
"1308",1410,179079,2019-06-28 21:10:32,61.098,-164.187,"HUGO","5g","nb",1792063.25717611,0,444
"1309",1411,179079,2019-06-30 05:01:13,56.156,-134.505,"HUGO","5g","nb",1783471.62638688,0,444
"1310",1412,179079,2019-07-01 09:15:57,51.241,-108.608,"HUGO","5g","nb",48886.221594288,1,444
"1311",1413,179079,2019-07-02 12:39:38,51.472,-108.011,"HUGO","5g","nb",9851.92451722395,1,444
"1312",1414,179079,2019-07-03 16:16:04,51.393,-108.075,"HUGO","5g","nb",3909.47320440994,1,444
"1313",1415,179079,2019-07-04 18:28:31,51.428,-108.08,"HUGO","5g","nb",11537.3168292566,1,444
"1314",1416,179079,2019-07-05 21:58:28,51.499,-107.959,"HUGO","5g","nb",13869.680422386,1,444
"1315",1417,179079,2019-07-07 01:22:49,51.393,-108.064,"HUGO","5g","nb",12684.0200155355,1,444
"1316",1418,179079,2019-07-08 01:24:19,51.482,-108.178,"HUGO","5g","nb",259287.810451416,0,444
"1317",1419,179079,2019-07-08 23:01:04,51.85,-104.477,"HUGO","5g","nb",26200.2493528255,1,444
"1318",1420,179079,2019-07-10 11:14:38,51.985,-104.165,"HUGO","5g","nb",22211.7791333385,1,444
"1319",1421,179079,2019-07-11 15:30:30,51.825,-103.972,"HUGO","5g","nb",29003.9766205841,1,444
"1320",1422,179079,2019-07-12 18:23:55,51.979,-104.312,"HUGO","5g","nb",12550.682602299,1,444
"1321",1423,179079,2019-07-13 22:02:32,51.927,-104.474,"HUGO","5g","nb",3715.24367155934,1,444
"1322",1424,179079,2019-07-15 01:40:27,51.948,-104.516,"HUGO","5g","nb",16404.597057277,1,444
"1323",1425,179079,2019-07-16 04:26:04,51.805,-104.458,"HUGO","5g","nb",0,1,0
"1324",1426,179087,2019-03-10 00:47:12,-41.874,-73.769,"HUGO","5g","nb",15994.6551438735,1,1
"1325",1427,179087,2019-03-11 00:41:43,-41.781,-73.622,"HUGO","5g","nb",4331.99564515693,1,1
"1326",1428,179087,2019-03-12 03:35:28,-41.816,-73.645,"HUGO","5g","nb",1221.76565795784,1,1
"1327",1429,179087,2019-03-13 04:13:11,-41.805,-73.645,"HUGO","5g","nb",1464.00263327423,1,1
"1328",1430,179087,2019-03-14 09:19:21,-41.797,-73.659,"HUGO","5g","nb",6995.87701539748,1,1
"1329",1431,179087,2019-03-15 10:46:24,-41.832,-73.589,"HUGO","5g","nb",4214.60768411417,1,1
"1330",1432,179087,2019-03-18 23:01:30,-41.816,-73.635,"HUGO","5g","nb",6400.99377659297,1,1
"1331",1433,179087,2019-03-20 02:13:26,-41.761,-73.658,"HUGO","5g","nb",2300.08763831491,1,1
"1332",1434,179087,2019-03-23 09:09:43,-41.742,-73.669,"HUGO","5g","nb",54256.5733176086,0,0
"1333",1435,179087,2019-03-24 14:43:24,-42.173,-73.361,"HUGO","5g","nb",40336.6742235291,1,0
"1334",1436,179087,2019-03-26 20:55:49,-41.845,-73.57,"HUGO","5g","nb",10389.3307238272,1,1
"1335",1437,179087,2019-03-28 00:37:47,-41.761,-73.625,"HUGO","5g","nb",599.999312993148,1,1
"1336",1438,179087,2019-03-29 02:40:31,-41.758,-73.631,"HUGO","5g","nb",2430.99255360312,1,1
"1337",1439,179087,2019-03-30 04:00:56,-41.748,-73.657,"HUGO","5g","nb",6143.47503434947,1,1
"1338",1440,179087,2019-03-31 09:59:56,-41.802,-73.641,"HUGO","5g","nb",1998.41093161224,1,1
"1339",1441,179087,2019-04-01 11:25:26,-41.818,-73.63,"HUGO","5g","nb",20918.3608242231,1,1
"1340",1442,179087,2019-04-04 20:55:24,-41.796,-73.38,"HUGO","5g","nb",41542.5312152085,1,1
"1341",1443,179087,2019-04-06 00:53:42,-41.829,-73.878,"HUGO","5g","nb",20396.0951496911,1,1
"1342",1444,179087,2019-04-08 09:27:04,-41.803,-73.635,"HUGO","5g","nb",4493.60817382936,1,1
"1343",1445,179087,2019-04-09 10:14:59,-41.795,-73.582,"HUGO","5g","nb",5622.43888332348,1,1
"1344",1446,179087,2019-04-10 14:40:41,-41.781,-73.517,"HUGO","5g","nb",43742.0998472568,1,1
"1345",1447,179087,2019-04-13 22:28:00,-41.756,-74.042,"HUGO","5g","nb",44599.1390506761,1,1
"1346",1448,179087,2019-04-15 02:46:46,-41.633,-73.532,"HUGO","5g","nb",6359.73965876765,1,1
"1347",1449,179087,2019-04-18 12:15:41,-41.619,-73.606,"HUGO","5g","nb",833.137974786493,1,1
"1348",1450,179087,2019-04-21 22:35:26,-41.625,-73.6,"HUGO","5g","nb",5426.69382397111,1,1
"1349",1451,179087,2019-04-22 22:24:23,-41.616,-73.536,"HUGO","5g","nb",4173.2016809874,1,1
"1350",1452,179087,2019-04-24 04:44:04,-41.618,-73.586,"HUGO","5g","nb",2068.48698021544,1,1
"1351",1453,179087,2019-04-25 07:53:26,-41.625,-73.563,"HUGO","5g","nb",1846.81494273388,1,1
"1352",1454,179087,2019-04-26 09:21:19,-41.623,-73.585,"HUGO","5g","nb",7445.17392062363,1,1
"1353",1455,179087,2019-04-27 11:44:02,-41.674,-73.527,"HUGO","5g","nb",9493.32261900446,1,1
"1354",1456,179087,2019-05-05 10:04:32,-41.633,-73.627,"HUGO","5g","nb",7812.14293044386,1,0
"1355",1457,179087,2019-05-06 13:36:23,-41.594,-73.705,"HUGO","5g","nb",1237792.47870407,0,0
"1356",1458,179087,2019-05-07 15:39:11,-30.914,-77.696,"HUGO","5g","nb",1792124.96394601,0,0
"1357",1459,179087,2019-05-08 21:07:10,-16.299,-85.265,"HUGO","5g","nb",1293116.15556086,0,0
"1358",1460,179087,2019-05-09 21:02:47,-4.671,-86.485,"HUGO","5g","nb",1347160.849622,0,0
"1359",1461,179087,2019-05-10 20:54:19,7.508,-86.787,"HUGO","5g","nb",1304712.97062302,0,0
"1360",1462,179087,2019-05-11 22:24:44,18.37,-91.478,"HUGO","5g","nb",1225913.11870197,0,0
"1361",1463,179087,2019-05-12 22:14:19,28.855,-95.336,"HUGO","5g","nb",11806.5752177902,1,0
"1362",1464,179087,2019-05-13 22:02:50,28.961,-95.348,"HUGO","5g","nb",15925.5606745123,1,1
"1363",1465,179087,2019-05-14 21:54:50,29.09,-95.42,"HUGO","5g","nb",6886.46224971795,1,1
"1364",1466,179087,2019-05-15 21:41:39,29.14,-95.462,"HUGO","5g","nb",5798.18119233396,1,1
"1365",1467,179087,2019-05-16 23:38:34,29.099,-95.499,"HUGO","5g","nb",1622.64613902283,1,0
"1366",1468,179087,2019-05-18 04:05:09,29.11,-95.488,"HUGO","5g","nb",676105.220579516,0,0
"1367",1469,179087,2019-05-21 14:02:59,34.434,-92.006,"HUGO","5g","nb",5321.18891601321,1,1
"1368",1470,179087,2019-05-22 16:14:38,34.406,-92.053,"HUGO","5g","nb",1356533.35480741,0,0
"1369",1471,179087,2019-05-23 17:24:12,44.199,-82.609,"HUGO","5g","nb",1195467.53091874,0,0
"1370",1472,179087,2019-05-25 01:36:42,54.157,-88.825,"HUGO","5g","nb",73906.2106003773,0,0
"1371",1473,179087,2019-05-26 04:09:04,54.256,-87.705,"HUGO","5g","nb",32981.7232696625,1,0
"1372",1474,179087,2019-05-27 09:08:22,54.262,-87.199,"HUGO","5g","nb",15451.9443151561,1,9
"1373",1475,179087,2019-05-28 12:42:41,54.314,-86.979,"HUGO","5g","nb",26587.3390458273,1,9
"1374",1476,179087,2019-05-29 15:11:57,54.346,-86.574,"HUGO","5g","nb",36975.5111119967,1,9
"1375",1477,179087,2019-05-30 18:52:06,54.533,-86.103,"HUGO","5g","nb",12893.8317075781,1,9
"1376",1478,179087,2019-05-31 22:55:28,54.644,-86.16,"HUGO","5g","nb",8677.8176572028,1,9
"1377",1479,179087,2019-06-02 01:13:19,54.721,-86.181,"HUGO","5g","nb",10289.1163223003,1,0
"1378",1480,179087,2019-06-05 09:30:53,54.812,-86.153,"HUGO","5g","nb",172007.504133996,0,0
"1379",1481,179087,2019-06-06 16:56:38,56.003,-87.883,"HUGO","5g","nb",16712.713908356,1,0
"1380",1482,179087,2019-06-07 19:04:54,56.06,-87.635,"HUGO","5g","nb",1051.2551009999,1,0
"1381",1483,179087,2019-06-08 22:40:46,56.057,-87.619,"HUGO","5g","nb",364569.960328946,0,0
"1382",1484,179087,2019-06-10 01:52:19,57.633,-92.858,"HUGO","5g","br",22613.7323221098,1,13
"1383",1485,179087,2019-06-11 04:18:41,57.836,-92.85,"HUGO","5g","br",5164.93459043248,1,444
"1384",1486,179087,2019-06-12 09:11:43,57.848,-92.934,"HUGO","5g","br",7391.02478239742,1,444
"1385",1487,179087,2019-06-13 12:41:38,57.824,-92.818,"HUGO","5g","br",4528.42131919534,1,444
"1386",1488,179087,2019-06-14 15:34:11,57.851,-92.875,"HUGO","5g","br",9604.03898692167,1,444
"1387",1489,179087,2019-06-15 19:57:37,57.785,-92.979,"HUGO","5g","br",9489.70283544148,1,444
"1388",1490,179087,2019-06-16 22:12:53,57.838,-92.854,"HUGO","5g","br",9560.42786405941,1,444
"1389",1491,179087,2019-06-17 22:03:33,57.857,-92.697,"HUGO","5g","br",15509.8833272539,1,444
"1390",1492,179087,2019-06-19 04:52:17,57.722,-92.633,"HUGO","5g","br",15943.8435611615,1,444
"1391",1493,179087,2019-06-20 08:19:49,57.824,-92.821,"HUGO","5g","br",7884.17829219511,1,444
"1392",1494,179087,2019-06-21 12:45:12,57.868,-92.925,"HUGO","5g","br",19764.2205456947,1,444
"1393",1495,179087,2019-06-22 16:12:17,57.695,-92.851,"HUGO","5g","br",22008.0300873398,1,444
"1394",1496,179087,2019-06-23 18:53:43,57.884,-92.743,"HUGO","5g","br",22780.961583918,1,444
"1395",1497,179087,2019-06-24 22:46:11,57.883,-93.127,"HUGO","5g","br",11481.4903920853,1,444
"1396",1498,179087,2019-06-26 02:04:15,57.921,-92.947,"HUGO","5g","br",42943.7718793326,1,444
"1397",1499,179087,2019-06-27 05:26:13,58.159,-92.375,"HUGO","5g","nb",40054.4833198134,1,444
"1398",1500,179087,2019-06-28 09:09:47,57.891,-92.827,"HUGO","5g","br",5506.3419531353,1,444
"1399",1501,179087,2019-06-29 13:09:32,57.845,-92.861,"HUGO","5g","br",2133.60667090578,1,444
"1400",1502,179087,2019-06-30 15:23:35,57.833,-92.833,"HUGO","5g","br",2674.41709099657,1,444
"1401",1503,179087,2019-07-01 17:51:58,57.845,-92.872,"HUGO","5g","br",1550.1807636638,1,444
